시군구,사고월,사고일,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
기장군,07월,(중상자[명]),3,0,0,-,0,0,0,1,-,0,2,-,2,0,1,1,0,2,2,1,0,0,0,0,1,1,-,0,0,0,1
기장군,08월,사고[건],1,3,2,1,4,1,-,2,-,1,2,2,1,1,1,2,1,2,-,1,2,-,2,1,3,1,3,1,-,-,1
기장군,08월,사망[명],0,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,0,0,0,0,-,-,0
기장군,08월,부상[명],4,8,6,3,4,1,-,8,-,1,4,2,1,4,5,3,1,2,-,1,2,-,4,1,4,1,3,1,-,-,1
기장군,08월,(중상자[명]),0,0,1,1,1,0,-,3,-,1,0,1,1,1,0,0,1,1,-,0,0,-,0,0,0,1,0,0,-,-,1
기장군,09월,사고[건],-,3,2,1,1,2,4,1,3,3,-,-,2,5,-,3,2,2,-,-,-,3,-,-,1,-,2,1,1,1,-
기장군,09월,사망[명],-,0,0,0,0,0,0,0,1,0,-,-,0,0,-,0,0,0,-,-,-,0,-,-,0,-,1,0,0,0,-
기장군,09월,부상[명],-,4,2,1,5,5,7,1,2,3,-,-,4,7,-,7,4,4,-,-,-,7,-,-,1,-,1,1,1,1,-
기장군,09월,(중상자[명]),-,0,0,0,0,0,2,0,1,1,-,-,0,2,-,1,2,0,-,-,-,0,-,-,0,-,0,1,0,0,-
기장군,10월,사고[건],-,2,2,1,4,1,3,1,3,3,1,-,2,-,2,2,2,1,1,1,1,2,3,2,1,2,1,-,1,2,6
기장군,10월,사망[명],-,0,0,0,0,0,1,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0
기장군,10월,부상[명],-,2,2,1,5,2,6,2,3,6,1,-,8,-,2,2,6,2,1,2,1,2,3,3,2,2,1,-,1,3,10
기장군,10월,(중상자[명]),-,0,1,0,2,0,2,0,3,0,0,-,0,-,0,1,0,0,0,0,0,1,1,0,0,0,0,-,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
