,tm,address_city,address_gu,sub_address,stn,ta_max,ta_min,ta_max_min,hm_min,hm_max,ws_max,ws_ins_max,rn_day,call_count
20728,20211018,부산광역시,동래구,안락동,940,19.7,4.6,15.1,30.2,76,2,4.5,0,1
20729,20211018,부산광역시,동래구,온천동,940,19.7,4.6,15.1,30.2,76,2,4.5,0,2
20730,20211018,부산광역시,부산진구,가야동,938,18.5,3.6,14.9,37,86.6,3.3,5.5,0,1
20731,20211018,부산광역시,부산진구,당감동,938,18.5,3.6,14.9,37,86.6,3.3,5.5,0,4
20732,20211018,부산광역시,부산진구,부암동,938,18.5,3.6,14.9,37,86.6,3.3,5.5,0,2
20733,20211018,부산광역시,부산진구,부전동,938,18.5,3.6,14.9,37,86.6,3.3,5.5,0,2
20734,20211018,부산광역시,부산진구,양정동,940,19.7,4.6,15.1,30.2,76,2,4.5,0,3
20735,20211018,부산광역시,부산진구,연지동,941,19,5.1,13.9,28.3,86.5,3.6,5.2,0,1
20736,20211018,부산광역시,부산진구,전포동,938,18.5,3.6,14.9,37,86.6,3.3,5.5,0,1
20737,20211018,부산광역시,부산진구,초읍동,941,19,5.1,13.9,28.3,86.5,3.6,5.2,0,1
20738,20211018,부산광역시,북구,구포동,941,19,5.1,13.9,28.3,86.5,3.6,5.2,0,3
20739,20211018,부산광역시,북구,금곡동,941,19,5.1,13.9,28.3,86.5,3.6,5.2,0,2
20740,20211018,부산광역시,북구,화명동,941,19,5.1,13.9,28.3,86.5,3.6,5.2,0,2
20741,20211018,부산광역시,사상구,감전동,904,18.3,4.2,14.1,38.7,89.8,3.9,6,0,1
20742,20211018,부산광역시,사상구,괘법동,904,18.3,4.2,14.1,38.7,89.8,3.9,6,0,1
20743,20211018,부산광역시,사상구,모라동,904,18.3,4.2,14.1,38.7,89.8,3.9,6,0,1
20744,20211018,부산광역시,사상구,삼락동,904,18.3,4.2,14.1,38.7,89.8,3.9,6,0,1
20745,20211018,부산광역시,사상구,주례동,938,18.5,3.6,14.9,37,86.6,3.3,5.5,0,2
20746,20211018,부산광역시,사상구,학장동,904,18.3,4.2,14.1,38.7,89.8,3.9,6,0,2
20747,20211018,부산광역시,사하구,감천동,159,19.6,7.1,12.5,38.6,61.3,4.1,6.1,0,1
20748,20211018,부산광역시,사하구,괴정동,950,18.1,5.9,12.2,31.3,60.4,5.7,7.4,0,1
20749,20211018,부산광역시,사하구,다대동,950,18.1,5.9,12.2,31.3,60.4,5.7,7.4,0,1
20750,20211018,부산광역시,사하구,당리동,950,18.1,5.9,12.2,31.3,60.4,5.7,7.4,0,1
20751,20211018,부산광역시,사하구,신평동,950,18.1,5.9,12.2,31.3,60.4,5.7,7.4,0,2
20752,20211018,부산광역시,사하구,하단동,950,18.1,5.9,12.2,31.3,60.4,5.7,7.4,0,1
20753,20211018,부산광역시,서구,남부민동,159,19.6,7.1,12.5,38.6,61.3,4.1,6.1,0,1
20754,20211018,부산광역시,서구,동대신동,159,19.6,7.1,12.5,38.6,61.3,4.1,6.1,0,1
20755,20211018,부산광역시,서구,서대신동,159,19.6,7.1,12.5,38.6,61.3,4.1,6.1,0,1
20756,20211018,부산광역시,수영구,광안동,937,19.8,5.4,14.4,38.3,83.8,3,4.9,0,3
20757,20211018,부산광역시,수영구,남천동,937,19.8,5.4,14.4,38.3,83.8,3,4.9,0,2
20758,20211018,부산광역시,연제구,거제동,940,19.7,4.6,15.1,30.2,76,2,4.5,0,4
20759,20211018,부산광역시,연제구,연산동,940,19.7,4.6,15.1,30.2,76,2,4.5,0,4
20760,20211018,부산광역시,영도구,남항동,159,19.6,7.1,12.5,38.6,61.3,4.1,6.1,0,1
20761,20211018,부산광역시,영도구,대교동,159,19.6,7.1,12.5,38.6,61.3,4.1,6.1,0,1
20762,20211018,부산광역시,영도구,영선동,159,19.6,7.1,12.5,38.6,61.3,4.1,6.1,0,1
20763,20211018,부산광역시,영도구,청학동,159,19.6,7.1,12.5,38.6,61.3,4.1,6.1,0,1
20764,20211018,부산광역시,중구,영주동,159,19.6,7.1,12.5,38.6,61.3,4.1,6.1,0,3
20765,20211018,부산광역시,중구,중앙동,159,19.6,7.1,12.5,38.6,61.3,4.1,6.1,0,2
20766,20211018,부산광역시,해운대구,반송동,937,19.8,5.4,14.4,38.3,83.8,3,4.9,0,1
20767,20211018,부산광역시,해운대구,우동,937,19.8,5.4,14.4,38.3,83.8,3,4.9,0,3
20768,20211018,부산광역시,해운대구,좌동,937,19.8,5.4,14.4,38.3,83.8,3,4.9,0,6
20769,20211018,부산광역시,해운대구,중동,937,19.8,5.4,14.4,38.3,83.8,3,4.9,0,1
20770,20211019,부산광역시,강서구,대저2동,904,19.8,8.6,11.2,31.6,89,5.2,9.4,0,1
20771,20211019,부산광역시,강서구,명지동,904,19.8,8.6,11.2,31.6,89,5.2,9.4,0,2
20772,20211019,부산광역시,강서구,송정동,937,21,8.9,12.1,32.1,75.2,4.5,10.6,0,2
20773,20211019,부산광역시,금정구,구서동,940,20.1,8.8,11.3,27.5,72.4,3.3,7,0,1
20774,20211019,부산광역시,금정구,금성동,941,19.7,8.8,10.9,30.3,83.1,4.5,8.4,0,1
20775,20211019,부산광역시,금정구,부곡동,940,20.1,8.8,11.3,27.5,72.4,3.3,7,0,2
20776,20211019,부산광역시,금정구,청룡동,939,20.2,6.6,13.6,36.5,92.4,2.9,7.1,0,1
20777,20211019,부산광역시,기장군,장안읍,923,20.2,9.5,10.7,35.5,64,3.2,7.2,0,1
20778,20211019,부산광역시,기장군,정관읍,923,20.2,9.5,10.7,35.5,64,3.2,7.2,0,1
20779,20211019,부산광역시,기장군,철마면,939,20.2,6.6,13.6,36.5,92.4,2.9,7.1,0,1
20780,20211019,부산광역시,남구,문현동,942,19.8,9.7,10.1,33.3,69.6,5.6,9.6,0,3
20781,20211019,부산광역시,남구,용당동,942,19.8,9.7,10.1,33.3,69.6,5.6,9.6,0,1
20782,20211019,부산광역시,동구,수정동,159,20.1,11.3,8.8,33.3,58.1,5.4,9.8,0,1
20783,20211019,부산광역시,동구,좌천동,942,19.8,9.7,10.1,33.3,69.6,5.6,9.6,0,1
20784,20211019,부산광역시,동구,초량동,159,20.1,11.3,8.8,33.3,58.1,5.4,9.8,0,1
20785,20211019,부산광역시,동래구,사직동,940,20.1,8.8,11.3,27.5,72.4,3.3,7,0,1
20786,20211019,부산광역시,동래구,수안동,940,20.1,8.8,11.3,27.5,72.4,3.3,7,0,2
20787,20211019,부산광역시,동래구,온천동,940,20.1,8.8,11.3,27.5,72.4,3.3,7,0,2
20788,20211019,부산광역시,부산진구,개금동,938,19.5,8,11.5,30,79.8,3.8,8,0,1
20789,20211019,부산광역시,부산진구,범천동,942,19.8,9.7,10.1,33.3,69.6,5.6,9.6,0,1
20790,20211019,부산광역시,부산진구,부전동,938,19.5,8,11.5,30,79.8,3.8,8,0,4
20791,20211019,부산광역시,부산진구,양정동,940,20.1,8.8,11.3,27.5,72.4,3.3,7,0,1
20792,20211019,부산광역시,부산진구,연지동,941,19.7,8.8,10.9,30.3,83.1,4.5,8.4,0,1
20793,20211019,부산광역시,부산진구,전포동,938,19.5,8,11.5,30,79.8,3.8,8,0,2
20794,20211019,부산광역시,북구,구포동,941,19.7,8.8,10.9,30.3,83.1,4.5,8.4,0,2
20795,20211019,부산광역시,북구,덕천동,941,19.7,8.8,10.9,30.3,83.1,4.5,8.4,0,3
20796,20211019,부산광역시,사상구,괘법동,904,19.8,8.6,11.2,31.6,89,5.2,9.4,0,1
20797,20211019,부산광역시,사상구,덕포동,904,19.8,8.6,11.2,31.6,89,5.2,9.4,0,2
20798,20211019,부산광역시,사상구,모라동,904,19.8,8.6,11.2,31.6,89,5.2,9.4,0,3
20799,20211019,부산광역시,사상구,주례동,938,19.5,8,11.5,30,79.8,3.8,8,0,1
20800,20211019,부산광역시,사하구,괴정동,950,18.7,10.6,8.1,30.1,67.8,5.4,8.3,0,1
20801,20211019,부산광역시,사하구,다대동,950,18.7,10.6,8.1,30.1,67.8,5.4,8.3,0,1
20802,20211019,부산광역시,사하구,당리동,950,18.7,10.6,8.1,30.1,67.8,5.4,8.3,0,1
20803,20211019,부산광역시,사하구,신평동,950,18.7,10.6,8.1,30.1,67.8,5.4,8.3,0,1
20804,20211019,부산광역시,사하구,하단동,950,18.7,10.6,8.1,30.1,67.8,5.4,8.3,0,1
20805,20211019,부산광역시,서구,남부민동,159,20.1,11.3,8.8,33.3,58.1,5.4,9.8,0,1
20806,20211019,부산광역시,서구,동대신동,159,20.1,11.3,8.8,33.3,58.1,5.4,9.8,0,1
20807,20211019,부산광역시,서구,서대신동,159,20.1,11.3,8.8,33.3,58.1,5.4,9.8,0,1
20808,20211019,부산광역시,수영구,광안동,937,21,8.9,12.1,32.1,75.2,4.5,10.6,0,2
20809,20211019,부산광역시,수영구,민락동,937,21,8.9,12.1,32.1,75.2,4.5,10.6,0,2
20810,20211019,부산광역시,연제구,거제동,940,20.1,8.8,11.3,27.5,72.4,3.3,7,0,4
20811,20211019,부산광역시,연제구,연산동,940,20.1,8.8,11.3,27.5,72.4,3.3,7,0,7
20812,20211019,부산광역시,영도구,대평동,159,20.1,11.3,8.8,33.3,58.1,5.4,9.8,0,1
20813,20211019,부산광역시,영도구,동삼동,910,18.9,11.2,7.7,31.5,61.9,5,8.6,0,3
20814,20211019,부산광역시,영도구,영선동,159,20.1,11.3,8.8,33.3,58.1,5.4,9.8,0,2
20815,20211019,부산광역시,중구,대청동,159,20.1,11.3,8.8,33.3,58.1,5.4,9.8,0,1
20816,20211019,부산광역시,중구,영주동,159,20.1,11.3,8.8,33.3,58.1,5.4,9.8,0,2
20817,20211019,부산광역시,해운대구,반송동,937,21,8.9,12.1,32.1,75.2,4.5,10.6,0,3
20818,20211019,부산광역시,해운대구,반여동,937,21,8.9,12.1,32.1,75.2,4.5,10.6,0,2
20819,20211019,부산광역시,해운대구,우동,937,21,8.9,12.1,32.1,75.2,4.5,10.6,0,3
20820,20211019,부산광역시,해운대구,재송동,937,21,8.9,12.1,32.1,75.2,4.5,10.6,0,2
20821,20211019,부산광역시,해운대구,좌동,937,21,8.9,12.1,32.1,75.2,4.5,10.6,0,2
20822,20211019,부산광역시,해운대구,중동,937,21,8.9,12.1,32.1,75.2,4.5,10.6,0,2
20823,20211020,부산광역시,강서구,구랑동,904,18.6,7.2,11.4,36.2,89.8,3.7,5.3,0,1
20824,20211020,부산광역시,강서구,대저1동,904,18.6,7.2,11.4,36.2,89.8,3.7,5.3,0,1
20825,20211020,부산광역시,강서구,명지동,904,18.6,7.2,11.4,36.2,89.8,3.7,5.3,0,3
20826,20211020,부산광역시,강서구,송정동,937,20.1,8.2,11.9,38.2,73,3,6.2,0,1
20827,20211020,부산광역시,강서구,지사동,904,18.6,7.2,11.4,36.2,89.8,3.7,5.3,0,1
20828,20211020,부산광역시,금정구,구서동,940,19.2,7.3,11.9,32.8,76.6,2.3,3.8,0,2
20829,20211020,부산광역시,금정구,두구동,939,19.1,4.5,14.6,41.1,99.9,2.7,6.1,0,1
20830,20211020,부산광역시,금정구,부곡동,940,19.2,7.3,11.9,32.8,76.6,2.3,3.8,0,1
20831,20211020,부산광역시,금정구,장전동,940,19.2,7.3,11.9,32.8,76.6,2.3,3.8,0,2
20832,20211020,부산광역시,금정구,회동동,940,19.2,7.3,11.9,32.8,76.6,2.3,3.8,0,1
20833,20211020,부산광역시,기장군,기장읍,923,17.8,8.9,8.9,44.8,73.7,3,6.8,0,3
20834,20211020,부산광역시,기장군,일광면,923,17.8,8.9,8.9,44.8,73.7,3,6.8,0,1
20835,20211020,부산광역시,기장군,정관읍,923,17.8,8.9,8.9,44.8,73.7,3,6.8,0,2
20836,20211020,부산광역시,남구,대연동,942,18.4,7.9,10.5,42.1,79.4,4,7.3,0,2
20837,20211020,부산광역시,남구,문현동,942,18.4,7.9,10.5,42.1,79.4,4,7.3,0,5
20838,20211020,부산광역시,남구,용호동,942,18.4,7.9,10.5,42.1,79.4,4,7.3,0,3
20839,20211020,부산광역시,동구,범일동,942,18.4,7.9,10.5,42.1,79.4,4,7.3,0,1
20840,20211020,부산광역시,동구,수정동,159,19.5,9,10.5,42.3,73.2,4.8,9.3,0,3
20841,20211020,부산광역시,동구,좌천동,942,18.4,7.9,10.5,42.1,79.4,4,7.3,0,2
20842,20211020,부산광역시,동래구,명륜동,940,19.2,7.3,11.9,32.8,76.6,2.3,3.8,0,1
20843,20211020,부산광역시,동래구,사직동,940,19.2,7.3,11.9,32.8,76.6,2.3,3.8,0,2
20844,20211020,부산광역시,동래구,안락동,940,19.2,7.3,11.9,32.8,76.6,2.3,3.8,0,2
20845,20211020,부산광역시,동래구,온천동,940,19.2,7.3,11.9,32.8,76.6,2.3,3.8,0,1
20846,20211020,부산광역시,부산진구,가야동,938,18.3,7.5,10.8,35.4,84.3,2.6,5.2,0,2
20847,20211020,부산광역시,부산진구,개금동,938,18.3,7.5,10.8,35.4,84.3,2.6,5.2,0,3
20848,20211020,부산광역시,부산진구,당감동,938,18.3,7.5,10.8,35.4,84.3,2.6,5.2,0,1
20849,20211020,부산광역시,부산진구,부암동,938,18.3,7.5,10.8,35.4,84.3,2.6,5.2,0,3
20850,20211020,부산광역시,부산진구,부전동,938,18.3,7.5,10.8,35.4,84.3,2.6,5.2,0,3
20851,20211020,부산광역시,부산진구,양정동,940,19.2,7.3,11.9,32.8,76.6,2.3,3.8,0,1
20852,20211020,부산광역시,부산진구,전포동,938,18.3,7.5,10.8,35.4,84.3,2.6,5.2,0,1
20853,20211020,부산광역시,북구,구포동,941,18.9,7.8,11.1,32.4,84.8,3.1,5,0,2
20854,20211020,부산광역시,북구,금곡동,941,18.9,7.8,11.1,32.4,84.8,3.1,5,0,1
20855,20211020,부산광역시,북구,덕천동,941,18.9,7.8,11.1,32.4,84.8,3.1,5,0,2
20856,20211020,부산광역시,북구,만덕동,941,18.9,7.8,11.1,32.4,84.8,3.1,5,0,1
20857,20211020,부산광역시,북구,화명동,941,18.9,7.8,11.1,32.4,84.8,3.1,5,0,3
20858,20211020,부산광역시,사상구,감전동,904,18.6,7.2,11.4,36.2,89.8,3.7,5.3,0,1
20859,20211020,부산광역시,사상구,덕포동,904,18.6,7.2,11.4,36.2,89.8,3.7,5.3,0,1
20860,20211020,부산광역시,사상구,모라동,904,18.6,7.2,11.4,36.2,89.8,3.7,5.3,0,2
20861,20211020,부산광역시,사상구,엄궁동,904,18.6,7.2,11.4,36.2,89.8,3.7,5.3,0,2
20862,20211020,부산광역시,사상구,주례동,938,18.3,7.5,10.8,35.4,84.3,2.6,5.2,0,1
20863,20211020,부산광역시,사상구,학장동,904,18.6,7.2,11.4,36.2,89.8,3.7,5.3,0,2
20864,20211020,부산광역시,사하구,괴정동,950,18,8,10,33.8,73.1,4.9,7.8,0,5
20865,20211020,부산광역시,사하구,다대동,950,18,8,10,33.8,73.1,4.9,7.8,0,1
20866,20211020,부산광역시,사하구,신평동,950,18,8,10,33.8,73.1,4.9,7.8,0,1
20867,20211020,부산광역시,사하구,하단동,950,18,8,10,33.8,73.1,4.9,7.8,0,2
20868,20211020,부산광역시,서구,남부민동,159,19.5,9,10.5,42.3,73.2,4.8,9.3,0,1
20869,20211020,부산광역시,서구,동대신동,159,19.5,9,10.5,42.3,73.2,4.8,9.3,0,2
20870,20211020,부산광역시,서구,부민동,159,19.5,9,10.5,42.3,73.2,4.8,9.3,0,3
20871,20211020,부산광역시,서구,서대신동,159,19.5,9,10.5,42.3,73.2,4.8,9.3,0,1
20872,20211020,부산광역시,수영구,망미동,940,19.2,7.3,11.9,32.8,76.6,2.3,3.8,0,1
20873,20211020,부산광역시,수영구,민락동,937,20.1,8.2,11.9,38.2,73,3,6.2,0,1
20874,20211020,부산광역시,수영구,수영동,937,20.1,8.2,11.9,38.2,73,3,6.2,0,2
20875,20211020,부산광역시,연제구,거제동,940,19.2,7.3,11.9,32.8,76.6,2.3,3.8,0,1
20876,20211020,부산광역시,연제구,연산동,940,19.2,7.3,11.9,32.8,76.6,2.3,3.8,0,10
20877,20211020,부산광역시,영도구,동삼동,910,18.1,7.9,10.2,44.7,73.7,3.8,6.4,0,1
20878,20211020,부산광역시,영도구,청학동,159,19.5,9,10.5,42.3,73.2,4.8,9.3,0,1
20879,20211020,부산광역시,중구,동광동,159,19.5,9,10.5,42.3,73.2,4.8,9.3,0,1
20880,20211020,부산광역시,중구,영주동,159,19.5,9,10.5,42.3,73.2,4.8,9.3,0,1
20881,20211020,부산광역시,중구,중앙동,159,19.5,9,10.5,42.3,73.2,4.8,9.3,0,1
20882,20211020,부산광역시,해운대구,반송동,937,20.1,8.2,11.9,38.2,73,3,6.2,0,1
20883,20211020,부산광역시,해운대구,송정동,937,20.1,8.2,11.9,38.2,73,3,6.2,0,1
20884,20211020,부산광역시,해운대구,우동,937,20.1,8.2,11.9,38.2,73,3,6.2,0,4
20885,20211020,부산광역시,해운대구,재송동,937,20.1,8.2,11.9,38.2,73,3,6.2,0,2
20886,20211020,부산광역시,해운대구,좌동,937,20.1,8.2,11.9,38.2,73,3,6.2,0,3
20887,20211021,부산광역시,강서구,대저1동,904,15.5,9.9,5.6,68.5,92.5,3.2,4.8,2,1
20888,20211021,부산광역시,강서구,명지동,904,15.5,9.9,5.6,68.5,92.5,3.2,4.8,2,1
20889,20211021,부산광역시,금정구,부곡동,940,14.2,9.9,4.3,63.7,91.1,1.6,3.4,3,2
20890,20211021,부산광역시,금정구,장전동,940,14.2,9.9,4.3,63.7,91.1,1.6,3.4,3,1
20891,20211021,부산광역시,금정구,청룡동,939,14.7,8.5,6.2,78.3,99.9,2,4.1,1.5,1
20892,20211021,부산광역시,기장군,기장읍,923,13.4,11.1,2.3,72.5,96.4,3,5.7,5.5,2
20893,20211021,부산광역시,기장군,일광면,923,13.4,11.1,2.3,72.5,96.4,3,5.7,5.5,1
20894,20211021,부산광역시,기장군,장안읍,923,13.4,11.1,2.3,72.5,96.4,3,5.7,5.5,5
20895,20211021,부산광역시,기장군,정관읍,923,13.4,11.1,2.3,72.5,96.4,3,5.7,5.5,2
20896,20211021,부산광역시,남구,대연동,942,12.9,9.9,3,70.1,97.8,3.9,6.9,8.5,8
20897,20211021,부산광역시,남구,문현동,942,12.9,9.9,3,70.1,97.8,3.9,6.9,8.5,3
20898,20211021,부산광역시,동구,범일동,942,12.9,9.9,3,70.1,97.8,3.9,6.9,8.5,4
20899,20211021,부산광역시,동래구,명장동,940,14.2,9.9,4.3,63.7,91.1,1.6,3.4,3,1
20900,20211021,부산광역시,동래구,사직동,940,14.2,9.9,4.3,63.7,91.1,1.6,3.4,3,2
20901,20211021,부산광역시,동래구,수안동,940,14.2,9.9,4.3,63.7,91.1,1.6,3.4,3,1
20902,20211021,부산광역시,동래구,안락동,940,14.2,9.9,4.3,63.7,91.1,1.6,3.4,3,2
20903,20211021,부산광역시,동래구,온천동,940,14.2,9.9,4.3,63.7,91.1,1.6,3.4,3,1
20904,20211021,부산광역시,부산진구,개금동,938,14.2,9.6,4.6,69.9,95.5,3,4.8,3,1
20905,20211021,부산광역시,부산진구,당감동,938,14.2,9.6,4.6,69.9,95.5,3,4.8,3,3
20906,20211021,부산광역시,부산진구,범천동,942,12.9,9.9,3,70.1,97.8,3.9,6.9,8.5,1
20907,20211021,부산광역시,부산진구,부암동,938,14.2,9.6,4.6,69.9,95.5,3,4.8,3,1
20908,20211021,부산광역시,부산진구,부전동,938,14.2,9.6,4.6,69.9,95.5,3,4.8,3,6
20909,20211021,부산광역시,부산진구,양정동,940,14.2,9.9,4.3,63.7,91.1,1.6,3.4,3,1
20910,20211021,부산광역시,부산진구,연지동,941,15.3,10.4,4.9,69.8,90.3,3.1,5.1,1,1
20911,20211021,부산광역시,부산진구,전포동,938,14.2,9.6,4.6,69.9,95.5,3,4.8,3,4
20912,20211021,부산광역시,북구,구포동,941,15.3,10.4,4.9,69.8,90.3,3.1,5.1,1,5
20913,20211021,부산광역시,북구,금곡동,941,15.3,10.4,4.9,69.8,90.3,3.1,5.1,1,1
20914,20211021,부산광역시,북구,덕천동,941,15.3,10.4,4.9,69.8,90.3,3.1,5.1,1,1
20915,20211021,부산광역시,북구,화명동,941,15.3,10.4,4.9,69.8,90.3,3.1,5.1,1,1
20916,20211021,부산광역시,사상구,감전동,904,15.5,9.9,5.6,68.5,92.5,3.2,4.8,2,1
20917,20211021,부산광역시,사상구,덕포동,904,15.5,9.9,5.6,68.5,92.5,3.2,4.8,2,1
20918,20211021,부산광역시,사상구,모라동,904,15.5,9.9,5.6,68.5,92.5,3.2,4.8,2,5
20919,20211021,부산광역시,사상구,삼락동,904,15.5,9.9,5.6,68.5,92.5,3.2,4.8,2,1
20920,20211021,부산광역시,사상구,주례동,938,14.2,9.6,4.6,69.9,95.5,3,4.8,3,2
20921,20211021,부산광역시,사하구,감천동,159,14.7,11.4,3.3,64.9,95.8,4,7,7.4,1
20922,20211021,부산광역시,사하구,괴정동,950,13.5,9.9,3.6,58.2,91.8,5.9,8.2,5.5,1
20923,20211021,부산광역시,사하구,구평동,159,14.7,11.4,3.3,64.9,95.8,4,7,7.4,1
20924,20211021,부산광역시,사하구,다대동,950,13.5,9.9,3.6,58.2,91.8,5.9,8.2,5.5,3
20925,20211021,부산광역시,사하구,당리동,950,13.5,9.9,3.6,58.2,91.8,5.9,8.2,5.5,1
20926,20211021,부산광역시,사하구,신평동,950,13.5,9.9,3.6,58.2,91.8,5.9,8.2,5.5,3
20927,20211021,부산광역시,사하구,장림동,950,13.5,9.9,3.6,58.2,91.8,5.9,8.2,5.5,1
20928,20211021,부산광역시,사하구,하단동,950,13.5,9.9,3.6,58.2,91.8,5.9,8.2,5.5,1
20929,20211021,부산광역시,서구,부민동,159,14.7,11.4,3.3,64.9,95.8,4,7,7.4,2
20930,20211021,부산광역시,서구,서대신동,159,14.7,11.4,3.3,64.9,95.8,4,7,7.4,1
20931,20211021,부산광역시,서구,암남동,159,14.7,11.4,3.3,64.9,95.8,4,7,7.4,1
20932,20211021,부산광역시,수영구,광안동,937,13.7,10,3.7,68,99.9,2.7,5.7,10.5,1
20933,20211021,부산광역시,수영구,망미동,940,14.2,9.9,4.3,63.7,91.1,1.6,3.4,3,2
20934,20211021,부산광역시,수영구,민락동,937,13.7,10,3.7,68,99.9,2.7,5.7,10.5,1
20935,20211021,부산광역시,수영구,수영동,937,13.7,10,3.7,68,99.9,2.7,5.7,10.5,1
20936,20211021,부산광역시,연제구,거제동,940,14.2,9.9,4.3,63.7,91.1,1.6,3.4,3,1
20937,20211021,부산광역시,연제구,연산동,940,14.2,9.9,4.3,63.7,91.1,1.6,3.4,3,5
20938,20211021,부산광역시,영도구,동삼동,910,13.1,11,2.1,68.2,95.3,4.2,6.7,18.5,2
20939,20211021,부산광역시,영도구,영선동,159,14.7,11.4,3.3,64.9,95.8,4,7,7.4,1
20940,20211021,부산광역시,중구,남포동,159,14.7,11.4,3.3,64.9,95.8,4,7,7.4,1
20941,20211021,부산광역시,중구,대창동,159,14.7,11.4,3.3,64.9,95.8,4,7,7.4,1
20942,20211021,부산광역시,중구,부평동,159,14.7,11.4,3.3,64.9,95.8,4,7,7.4,1
20943,20211021,부산광역시,해운대구,반송동,937,13.7,10,3.7,68,99.9,2.7,5.7,10.5,2
20944,20211021,부산광역시,해운대구,반여동,937,13.7,10,3.7,68,99.9,2.7,5.7,10.5,2
20945,20211021,부산광역시,해운대구,우동,937,13.7,10,3.7,68,99.9,2.7,5.7,10.5,2
20946,20211021,부산광역시,해운대구,좌동,937,13.7,10,3.7,68,99.9,2.7,5.7,10.5,6
20947,20211021,부산광역시,해운대구,중동,937,13.7,10,3.7,68,99.9,2.7,5.7,10.5,2
20948,20211022,부산광역시,강서구,강동동,904,18.4,8.7,9.7,38.1,98.2,5.4,9.2,0,1
20949,20211022,부산광역시,강서구,명지동,904,18.4,8.7,9.7,38.1,98.2,5.4,9.2,0,2
20950,20211022,부산광역시,강서구,신호동,950,16.5,9.3,7.2,35.1,89,6.5,9.4,0,1
20951,20211022,부산광역시,금정구,금성동,941,18.7,8.2,10.5,37.8,96.6,4.2,7.9,0,1
20952,20211022,부산광역시,금정구,남산동,939,18.9,6.1,12.8,43.4,99.9,3.7,9,0,1
20953,20211022,부산광역시,금정구,부곡동,940,18.5,7.9,10.6,36.1,93.2,2.9,5.6,0,3
20954,20211022,부산광역시,기장군,기장읍,923,18.2,9.3,8.9,44,90.8,3.7,9.8,0,1
20955,20211022,부산광역시,기장군,장안읍,923,18.2,9.3,8.9,44,90.8,3.7,9.8,0,2
20956,20211022,부산광역시,기장군,정관읍,923,18.2,9.3,8.9,44,90.8,3.7,9.8,0,1
20957,20211022,부산광역시,기장군,철마면,939,18.9,6.1,12.8,43.4,99.9,3.7,9,0,1
20958,20211022,부산광역시,남구,감만동,942,18.9,8.2,10.7,42.6,96.1,7,12.6,0,1
20959,20211022,부산광역시,남구,대연동,942,18.9,8.2,10.7,42.6,96.1,7,12.6,0,4
20960,20211022,부산광역시,남구,문현동,942,18.9,8.2,10.7,42.6,96.1,7,12.6,0,1
20961,20211022,부산광역시,남구,용당동,942,18.9,8.2,10.7,42.6,96.1,7,12.6,0,2
20962,20211022,부산광역시,남구,용호동,942,18.9,8.2,10.7,42.6,96.1,7,12.6,0,2
20963,20211022,부산광역시,동구,범일동,942,18.9,8.2,10.7,42.6,96.1,7,12.6,0,1
20964,20211022,부산광역시,동구,수정동,159,18.4,9.8,8.6,39,85.9,6.3,11.1,0,1
20965,20211022,부산광역시,동구,좌천동,942,18.9,8.2,10.7,42.6,96.1,7,12.6,0,1
20966,20211022,부산광역시,동구,초량동,159,18.4,9.8,8.6,39,85.9,6.3,11.1,0,1
20967,20211022,부산광역시,동래구,명장동,940,18.5,7.9,10.6,36.1,93.2,2.9,5.6,0,1
20968,20211022,부산광역시,동래구,안락동,940,18.5,7.9,10.6,36.1,93.2,2.9,5.6,0,1
20969,20211022,부산광역시,동래구,온천동,940,18.5,7.9,10.6,36.1,93.2,2.9,5.6,0,1
20970,20211022,부산광역시,부산진구,가야동,938,18.2,7.3,10.9,38.3,95.8,3.4,8.1,0,1
20971,20211022,부산광역시,부산진구,개금동,938,18.2,7.3,10.9,38.3,95.8,3.4,8.1,0,2
20972,20211022,부산광역시,부산진구,당감동,938,18.2,7.3,10.9,38.3,95.8,3.4,8.1,0,3
20973,20211022,부산광역시,부산진구,범천동,942,18.9,8.2,10.7,42.6,96.1,7,12.6,0,3
20974,20211022,부산광역시,부산진구,부암동,938,18.2,7.3,10.9,38.3,95.8,3.4,8.1,0,2
20975,20211022,부산광역시,부산진구,부전동,938,18.2,7.3,10.9,38.3,95.8,3.4,8.1,0,7
20976,20211022,부산광역시,부산진구,양정동,940,18.5,7.9,10.6,36.1,93.2,2.9,5.6,0,3
20977,20211022,부산광역시,부산진구,연지동,941,18.7,8.2,10.5,37.8,96.6,4.2,7.9,0,1
20978,20211022,부산광역시,부산진구,전포동,938,18.2,7.3,10.9,38.3,95.8,3.4,8.1,0,4
20979,20211022,부산광역시,부산진구,초읍동,941,18.7,8.2,10.5,37.8,96.6,4.2,7.9,0,1
20980,20211022,부산광역시,북구,구포동,941,18.7,8.2,10.5,37.8,96.6,4.2,7.9,0,2
20981,20211022,부산광역시,북구,덕천동,941,18.7,8.2,10.5,37.8,96.6,4.2,7.9,0,1
20982,20211022,부산광역시,북구,만덕동,941,18.7,8.2,10.5,37.8,96.6,4.2,7.9,0,3
20983,20211022,부산광역시,북구,화명동,941,18.7,8.2,10.5,37.8,96.6,4.2,7.9,0,2
20984,20211022,부산광역시,사상구,모라동,904,18.4,8.7,9.7,38.1,98.2,5.4,9.2,0,2
