시군구,사고월,사고일,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
기장군,07월,(중상자[명]),1,1,-,-,-,-,-,-,-,-,-,1,0,0,0,3,-,1,0,0,-,0,2,0,0,0,-,1,0,0,1
기장군,08월,사고[건],1,-,3,1,1,2,-,-,-,-,-,6,1,4,3,2,2,-,-,1,2,1,2,2,1,-,-,2,1,1,-
기장군,08월,사망[명],0,-,0,0,0,0,-,-,-,-,-,1,0,0,0,0,0,-,-,0,0,0,0,0,0,-,-,0,0,0,-
기장군,08월,부상[명],1,-,6,1,2,2,-,-,-,-,-,7,2,6,3,2,2,-,-,1,2,2,2,3,1,-,-,3,2,1,-
기장군,08월,(중상자[명]),0,-,0,0,0,1,-,-,-,-,-,2,0,1,0,0,1,-,-,0,1,1,1,1,1,-,-,0,1,0,-
기장군,09월,사고[건],-,2,3,2,3,-,1,-,2,1,-,1,2,1,-,3,2,3,1,3,1,1,3,4,2,-,2,1,-,2,-
기장군,09월,사망[명],-,0,0,0,0,-,0,-,0,0,-,0,1,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,-
기장군,09월,부상[명],-,3,6,4,5,-,1,-,3,3,-,1,1,1,-,4,2,3,1,3,1,1,3,5,5,-,3,1,-,6,-
기장군,09월,(중상자[명]),-,1,0,0,0,-,0,-,1,0,-,1,1,0,-,1,0,1,1,0,1,1,2,2,0,-,1,0,-,0,-
기장군,10월,사고[건],1,2,3,1,-,1,-,2,4,2,3,1,-,1,1,-,1,1,1,2,-,-,1,-,2,2,1,4,1,1,1
기장군,10월,사망[명],0,0,0,0,-,0,-,0,0,0,0,0,-,0,0,-,0,0,0,0,-,-,0,-,0,0,0,1,0,0,0
기장군,10월,부상[명],1,11,4,2,-,1,-,8,6,2,3,1,-,1,2,-,1,1,1,3,-,-,1,-,4,3,4,3,1,1,1
기장군,10월,(중상자[명]),1,0,0,1,-,0,-,4,0,1,1,0,-,0,0,-,1,0,0,0,-,-,1,-,2,1,0,1,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
